40,65,193,30,32,723,1264,76,50,62,24,31,150,31,28,33,32,36,1871,32,32,30,30,1011,172,198,25,32,41,32,31,30,2845,1548,-9391,1807,1504,-8627
40,64,191,31,32,688,1216,76,47,49,24,32,158,31,28,33,32,36,1922,31,31,29,31,958,176,187,24,32,43,33,32,31,1944,579,-8769,720,2371,-6703
39,66,188,31,33,711,1201,81,41,46,24,32,157,30,29,30,32,36,1994,31,32,29,31,1162,166,199,24,31,45,33,32,30,-1298,1784,-4428,-1176,3048,-7452
42,55,299,32,33,691,1123,71,43,35,23,31,164,30,28,26,33,36,2084,32,32,30,32,1749,168,195,23,32,45,34,31,28,-5340,1494,-6510,-2145,2427,-8397
44,56,383,32,33,669,1134,71,46,33,23,32,152,30,28,25,36,279,2160,32,32,115,31,2097,154,155,23,32,43,33,31,27,-11905,291,-4330,-2326,609,-8829
46,60,607,35,35,518,1174,55,46,30,21,30,144,26,27,22,40,1105,2294,644,33,1175,126,2656,146,96,22,29,45,30,31,23,-2263,9110,-7930,-2494,-3062,-9806
262,711,1269,25,31,535,1215,60,52,64,20,24,74,24,26,26,936,2044,2071,2402,1299,2195,1305,2953,196,90,20,79,37,22,24,22,-2910,15879,-6948,-1382,-4200,-5799
970,755,1306,178,244,800,1274,150,62,293,244,23,115,24,25,30,846,1715,1861,2433,1481,2262,1603,2953,627,697,135,302,439,58,122,29,-566,1613,-7926,-289,86,58
1263,683,1263,504,560,960,1222,317,158,427,417,22,76,129,23,165,759,1399,1679,2139,1339,2165,1760,2772,932,1136,309,609,951,99,395,45,-900,1358,-8258,-64,127,13
1350,775,1273,726,748,1034,1145,489,265,469,512,44,68,288,22,236,684,1296,1568,1920,1276,2001,1709,2598,1112,1174,375,791,1093,166,673,84,-822,1421,-8269,234,-55,4
1407,832,1266,856,879,1131,1168,604,336,538,565,54,64,350,22,286,694,1237,1478,1805,1243,1893,1649,2500,1099,1147,456,850,1123,185,769,89,-792,1420,-8238,159,-169,-2
